NFT ID,Background trait,Background rarity %,Arms trait,Arms rarity %,Body trait,Body rarity %,Legs trait,Legs rarity %,Weapon trait,Weapon rarity %,Helmet trait,Helmet rarity %,Element trait,Element rarity %,Wings trait,Wings rarity %,Aura trait,Aura rarity %,Custom trait,Custom rarity %,1/1 trait,1/1 rarity %,Artist trait,Artist rarity %,emission_multiple,token_id,Overall Rarity %,Rank
4196,LabV3,3.54,Mirakle,14.16,Tron,13.62,Military,19.19,Mirakle EnergyV2,3.54,Ser,9.22,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.64290301862556,1797
4197,Sunset,5.64,Mirakle,14.16,Nexus,18.26,CyberneticV2,7.80,0.0,0.00,Lord,2.91,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,48.77970456005138,514
4198,Alley,5.07,Brawler Yukon,13.69,Tron,13.62,Thicc,20.43,0.0,0.00,Titan,7.64,Hopium,19.73,Angel,48.55,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.4534360950546,3577
4199,TrippyHippy,5.37,Mirakle,14.16,Tron,13.62,Gundam,8.79,0.0,0.00,Spartan,20.90,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.05587668593449,2089
4200,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,Legendary,100.00,Mystic,6.67,-1,-1,0.2569043031470777,9
4201,Wires,11.84,Cyber,13.60,Classic,17.86,CyberneticV2,7.80,0.0,0.00,Lord,2.91,Hopium,19.73,Angel,48.55,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.551059730250486,1572
4202,Energy,5.30,Ronin,14.70,Classic,17.86,Cybernetic,19.64,0.0,0.00,Kroxa,4.15,Hopium,19.73,Angel,48.55,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,68.19203596660243,3671
4203,City,5.46,Ronin,14.70,Tron,13.62,Gundam,8.79,Ronin Blade,8.70,Spartan,20.90,Avaxium,20.09,Angel,48.55,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,71.48362235067437,4009
4204,RubbleV3,5.30,Cyber,13.60,Mystic,1.94,Tango,7.76,Cyber Axe,11.88,Moonbag V2,2.19,Hopium,19.73,Fallen Angel,51.45,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,42.951188182402056,162
4205,ScribbleWarlock V2,1.15,Ronin,14.70,NexusV2,3.22,Military,19.19,0.0,0.00,Spartan,20.90,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.66345536287732,1591
4206,RubbleV2,5.35,Gundam,5.57,Nexus,18.26,Military,19.19,0.0,0.00,Spartan,20.90,Aqium,19.59,Fallen Angel,51.45,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.56583172768144,3593
4207,RubbleV2,5.35,Gundam,5.57,Gundam,4.42,Military,19.19,Gundam Energy,3.04,Spartan,20.90,Avaxium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.030828516377646,2489
4208,Wires,11.84,Jaeger,14.50,Classic,17.86,Thicc,20.43,Jaeger Hammer,14.43,Spartan,20.90,Avaxium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,85.05138086062941,4445
4209,Wiresv2,11.77,Brawler Yukon,13.69,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,Titan,7.64,Kushium,20.41,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.09377007064869,4054
4210,Barren,5.39,Stellar,5.37,Cosmic,19.73,Military,19.19,Stellar EnergyV2,0.50,Moonbag,2.66,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.9107257546564,845
4211,TrippyHippy,5.37,Ekko,14.34,Classic,17.86,Cybernetic,19.64,Ekko Spear,14.07,Spartan,20.90,Avaxium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,79.43159922928709,4385
4212,Alley,5.07,Brawler Yukon,13.69,Cosmic,19.73,Tango,7.76,0.0,0.00,Toonami,9.22,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.80539499036608,1114
4213,Wires,11.84,Gundam,5.57,Nexus,18.26,Military,19.19,0.0,0.00,Kroxa,4.15,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.97302504816955,1479
4214,Wiresv2,11.77,Jaeger,14.50,OrbitalV2,4.85,Tango,7.76,Jaeger Hammer,14.43,Foxtrot,3.18,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,47.527296082209375,388
4215,Sunset,5.64,Gundam,5.57,Tron,13.62,Cybernetic,19.64,Gundam Energy V2,2.76,Formic,4.08,Avaxium,20.09,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.89017341040463,1006
4216,Barren,5.39,Mirakle,14.16,Mystic,1.94,Thicc,20.43,Mirakle Energy,4.10,Lord,2.91,Hopium,19.73,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.21130378933847,1045
4217,Sunset,5.64,Ekko,14.34,Frost,8.21,Thicc,20.43,0.0,0.00,DonnieDarko,3.97,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.396917148362235,785
4218,Alley,5.07,Ronin,14.70,Tron,13.62,Thicc,20.43,Ronin Thanos,7.64,NerdHerder,1.62,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.52344251766217,1404
4219,SOPESGAL,1.17,Mirakle,14.16,Classic,17.86,Thicc,20.43,0.0,0.00,Foxtrot,3.18,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.97752087347463,1317
4220,City,5.46,Jaeger,14.50,Nexus,18.26,Frost,16.35,Jaeger Hammer,14.43,Ser,9.22,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.005780346820806,2881
4221,LabV3,3.54,Mirakle,14.16,Tron,13.62,Tango,7.76,0.0,0.00,Toonami,9.22,Treenium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.266538214515094,1366
4222,LabV3,3.54,Ronin,14.70,Nexus,18.26,Thicc,20.43,0.0,0.00,Spartan,20.90,Kushium,20.41,Angel,48.55,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,80.4752729608221,4410
4223,Energy,5.30,Stellar,5.37,Frost,8.21,Frost,16.35,0.0,0.00,FoxtrotVariant,0.25,Kushium,20.41,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,45.745022479126526,262
4224,Wiresv2,11.77,Brawler Yukon,13.69,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.68272318561336,3462
4225,LabV2,5.86,Ronin,14.70,Tron,13.62,Frost,16.35,0.0,0.00,FormicV2,1.76,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.18818240205524,760
4226,Wires,11.84,Jaeger,14.50,Cosmic,19.73,Frost,16.35,0.0,0.00,Spartan,20.90,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,73.85998715478485,4175
4227,RubbleV3,5.30,Cyber,13.60,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,Formic,4.08,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.92742453436095,2063
4228,LabV5,0.99,Ronin,14.70,Cosmic,19.73,Cybernetic,19.64,Ronin Thanos,7.64,NerdHerder,1.62,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.40655105973025,1540
4229,EnergyV2,5.48,Brawler Yukon,13.69,Classic,17.86,Thicc,20.43,0.0,0.00,Moonbag,2.66,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.113037893384714,1685
4230,SOPESGAL V2,1.35,Cyber,13.60,Frost,8.21,Frost,16.35,0.0,0.00,Ser,9.22,Aqium,19.59,Angel,48.55,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.65446371226718,2013
4231,EnergyV2,5.48,Molten,2.01,Frost,8.21,Thicc,20.43,0.0,0.00,Biker,4.13,Hopium,19.73,Fallen Angel,51.45,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,46.99743095696853,351
4232,EnergyV2,5.48,Jaeger,14.50,Cosmic,19.73,Military,19.19,0.0,0.00,Moonbag V2,2.19,Kushium,20.41,Angel,48.55,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,68.64161849710982,3726
4233,SOPESGAL,1.17,Gundam,5.57,Nexus,18.26,Cybernetic,19.64,Gundam Energy,3.04,Ser,9.22,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.3558124598587,1062
4234,EnergyV2,5.48,Ronin,14.70,Nexus,18.26,Cybernetic,19.64,Ronin Blade,8.70,Drone,6.76,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.45985870263326,2770
4235,TrippyHippy,5.37,Ronin,14.70,Cosmic,19.73,Military,19.19,0.0,0.00,KroxaV2,1.80,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.33782915863841,1726
4236,RubbleV2,5.35,Ekko,14.34,Cosmic,19.73,Gundam,8.79,Ekko Spear,14.07,Spartan,20.90,Avaxium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.91265253692998,4121
4237,Bar,5.46,Cyber,13.60,Classic,17.86,Thicc,20.43,0.0,0.00,Demon,0.74,Kushium,20.41,Angel,48.55,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.93898522800257,2276
4238,LabV2,5.86,Molten,2.01,Classic,17.86,Military,19.19,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.9184328837508,2458
4239,Bar,5.46,Mirakle,14.16,Nexus,18.26,Military,19.19,0.0,0.00,Kroxa,4.15,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.124598587026334,1890
4240,RubbleV3,5.30,Ekko,14.34,Tron,13.62,Cybernetic,19.64,Ekko Spear,14.07,DonnieDarko,3.97,Avaxium,20.09,Angel,48.55,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.99935773924213,3647
4241,Wiresv2,11.77,Gundam,5.57,Tron,13.62,Gundam,8.79,0.0,0.00,Spartan,20.90,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.49839434810533,1759
4242,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,Legendary,100.00,YellowBrah,6.67,-1,-1,0.2569043031470777,10
4243,Alley,5.07,Ekko,14.34,Tron,13.62,Thicc,20.43,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,73.57096981374438,4160
4244,Bar,5.46,Ekko,14.34,OrbitalV2,4.85,Cybernetic,19.64,Ekko Spear,14.07,FormicV4,0.18,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,49.38985228002569,568
4245,Wires,11.84,Ronin,14.70,Orbital,7.89,CyberneticV2,7.80,0.0,0.00,Spartan,20.90,Kushium,20.41,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.79961464354528,3343
4246,RubbleV2,5.35,Stellar,5.37,NexusV2,3.22,CyberneticV2,7.80,0.0,0.00,SerV2,1.67,Kushium,20.41,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,37.66859344894027,46
4247,Sunset,5.64,Ekko,14.34,Nexus,18.26,Cybernetic,19.64,0.0,0.00,Formic,4.08,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.65446371226718,2014
4248,Wiresv2,11.77,Brawler Yukon,13.69,Nexus,18.26,Gundam,8.79,Brawler Yukon Sword,13.30,Drone,6.76,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.184328837508026,2115
4249,Wires,11.84,Ekko,14.34,Cosmic,19.73,Military,19.19,0.0,0.00,Drone,6.76,Aqium,19.59,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,71.08220937700706,3974
4250,Rubble,5.39,Mirakle,14.16,Gundam,4.42,Military,19.19,Mirakle EnergyV2,3.54,Formic,4.08,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,48.747591522158,512
4251,RubbleV2,5.35,Cyber,13.60,Nexus,18.26,Military,19.19,0.0,0.00,Kroxa,4.15,Aqium,19.59,Fallen Angel,51.45,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.3519588953115,2552
4252,TrippyHippy,5.37,Stellar,5.37,Nexus,18.26,Cybernetic,19.64,0.0,0.00,Toonami,9.22,Hopium,19.73,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.20745022479126,2524
4253,LabV2,5.86,Ekko,14.34,Gundam,4.42,Cybernetic,19.64,Ekko Spear,14.07,Drone,6.76,Avaxium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.794476557482334,2243
4254,Barren,5.39,Brawler Yukon,13.69,Frost,8.21,Tango,7.76,0.0,0.00,FoxtrotV2,0.29,Hopium,19.73,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,45.777135517019914,265
4255,SOPESGAL V2,1.35,Ekko,14.34,Cosmic,19.73,Military,19.19,Ekko Spear,14.07,WhiteWalker,0.86,Avaxium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.56775850995504,2984
4256,LabV2,5.86,Mirakle,14.16,OrbitalV2,4.85,Thicc,20.43,0.0,0.00,Titan,7.64,Treenium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.204881181759795,1903
4257,LabV2,5.86,Ekko,14.34,Cosmic,19.73,Thicc,20.43,0.0,0.00,Foxtrot,3.18,Treenium,20.09,Angel,48.55,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.91008349389853,3854
4258,City,5.46,Stellar,5.37,Nexus,18.26,Military,19.19,Stellar EnergyV2,0.50,Kroxa,4.15,Kushium,20.41,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.285163776493256,1923
4259,Wiresv2,11.77,Gundam,5.57,Cosmic,19.73,Military,19.19,Gundam Blaster,3.39,Titan,7.64,Aqium,19.59,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.79511881824021,3484
4260,RubbleV3,5.30,Jaeger,14.50,OrbitalV2,4.85,Thicc,20.43,Jaeger Hammer,14.43,Drone,6.76,Kushium,20.41,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.108542068079636,1882
4261,Barren,5.39,Jaeger,14.50,Classic,17.86,CyberneticV2,7.80,0.0,0.00,Lord,2.91,Hopium,19.73,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.86512524084779,1287
4262,RubbleV3,5.30,Jaeger,14.50,Nexus,18.26,Thicc,20.43,0.0,0.00,Toonami,9.22,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.52408477842004,2781
4263,EnergyV2,5.48,Mirakle,14.16,Classic,17.86,Military,19.19,Mirakle Energy,4.10,Demon,0.74,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.358381502890175,1532
4264,Barren,5.39,Jaeger,14.50,Cosmic,19.73,CyberneticV2,7.80,0.0,0.00,Biker,4.13,Kushium,20.41,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.80346820809249,1827
4265,Wiresv2,11.77,Mirakle,14.16,Orbital,7.89,Cybernetic,19.64,0.0,0.00,Gundam,2.16,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.91779062299293,1133
4266,ScribbleWarlock V2,1.15,Brawler Yukon,13.69,Classic,17.86,Military,19.19,0.0,0.00,Gundam,2.16,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.536929993577395,942
4267,EnergyV2,5.48,Stellar,5.37,Classic,17.86,CyberneticV2,7.80,0.0,0.00,NerdHerder,1.62,Hopium,19.73,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,47.67180475272961,406
4268,EnergyV2,5.48,Ronin,14.70,Tron,13.62,Gundam,8.79,Ronin Thanos,7.64,Primal,4.13,Aqium,19.59,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.91329479768786,1296
4269,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,Legendary,100.00,VoidVibrant,6.67,-1,-1,0.2569043031470777,11
4270,Barren,5.39,Brawler Yukon,13.69,Gundam,4.42,Gundam,8.79,Brawler Yukon Sword,13.30,DonnieDarko,3.97,Avaxium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,49.34168272318561,562
4271,City,5.46,Mirakle,14.16,Classic,17.86,Gundam,8.79,0.0,0.00,Ser,9.22,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.82145150931278,1118
4272,Rubble,5.39,Ronin,14.70,Frost,8.21,Military,19.19,0.0,0.00,Toonami,9.22,Treenium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.886319845857415,2452
4273,Barren,5.39,Molten,2.01,Nexus,18.26,Cybernetic,19.64,0.0,0.00,DroneV2,1.17,Hopium,19.73,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.452151573538856,1071
4274,Sunset,5.64,Ronin,14.70,OrbitalV2,4.85,Tango,7.76,0.0,0.00,Ser,9.22,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,44.3320488118176,201
4275,Wires,11.84,Ekko,14.34,Cosmic,19.73,Frost,16.35,Ekko Spear,14.07,Ser,9.22,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,68.40077071290945,3702
4276,LabV2,5.86,Cyber,13.60,Classic,17.86,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,76.05973025048169,4277
4277,TrippyHippy,5.37,Ronin,14.70,OrbitalV2,4.85,Frost,16.35,0.0,0.00,Gundam,2.16,Treenium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.541425818882466,805
4278,RubbleV2,5.35,Ronin,14.70,Frost,8.21,Cybernetic,19.64,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.6242774566474,1236
4279,LabV3,3.54,Gundam,5.57,Classic,17.86,Military,19.19,Gundam Blaster,3.39,Drone,6.76,Avaxium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.328837508028265,2151
4280,Energy,5.30,Brawler Yukon,13.69,Classic,17.86,Cybernetic,19.64,0.0,0.00,Kroxa,4.15,Kushium,20.41,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.01734104046243,3060
4281,Wiresv2,11.77,Ronin,14.70,Tron,13.62,Tango,7.76,0.0,0.00,Ser,9.22,Treenium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.255619781631346,2530
4282,Alley,5.07,Jaeger,14.50,Tron,13.62,Military,19.19,Jaeger Hammer,14.43,Biker,4.13,Avaxium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.77649325626204,3020
4283,RubbleV3,5.30,Brawler Yukon,13.69,OrbitalV2,4.85,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Kushium,20.41,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.68272318561336,3463
4284,EnergyV2,5.48,Jaeger,14.50,Gundam,4.42,Thicc,20.43,Jaeger Hammer,14.43,Toonami,9.22,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.06936416184971,1493
4285,LabV2,5.86,Mirakle,14.16,Nexus,18.26,CyberneticV2,7.80,0.0,0.00,DonnieDarkoV2,1.26,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,47.768143866409766,416
4286,Bar,5.46,Brawler Yukon,13.69,Classic,17.86,Thicc,20.43,0.0,0.00,Formic,4.08,Avaxium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.0655105973025,3071
4287,Alley,5.07,Gundam,5.57,Orbital,7.89,Frost,16.35,Gundam Energy,3.04,Ser,9.22,Avaxium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.601156069364166,955
4288,Wiresv2,11.77,Cyber,13.60,Classic,17.86,Cybernetic,19.64,0.0,0.00,TitanV2,0.34,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.53757225433526,2184
4289,Wires,11.84,Ronin,14.70,Tron,13.62,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Treenium,20.09,Angel,48.55,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,82.38599871547848,4433
4290,SOPESGAL,1.17,Ronin,14.70,Cosmic,19.73,Cybernetic,19.64,Ronin Blade,8.70,SerV2,1.67,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.03275529865125,1667
4291,Wiresv2,11.77,Mirakle,14.16,Tron,13.62,Cybernetic,19.64,0.0,0.00,Drone,6.76,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.27167630057804,2535
4292,EnergyV2,5.48,Mirakle,14.16,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,Ser,9.22,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.63648041104688,2810
4293,Wiresv2,11.77,Jaeger,14.50,Nexus,18.26,Military,19.19,0.0,0.00,Moonbag V2,2.19,Hopium,19.73,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.93962748876044,3497
4294,Bar,5.46,Stellar,5.37,Nexus,18.26,Thicc,20.43,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.58188824662813,3598
4295,TrippyHippy,5.37,Cyber,13.60,Tron,13.62,CyberneticV2,7.80,0.0,0.00,Titan,7.64,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,48.7315350032113,511
4296,City,5.46,Stellar,5.37,Orbital,7.89,Military,19.19,0.0,0.00,SerV2,1.67,Kushium,20.41,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,48.90815671162492,522
4297,SOPESGAL,1.17,Ekko,14.34,Cosmic,19.73,Tango,7.76,0.0,0.00,Drone,6.76,Hopium,19.73,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.95696852922286,1473
4298,TrippyHippy,5.37,Brawler Yukon,13.69,Tron,13.62,Thicc,20.43,Brawler Yukon Sword,13.30,Kroxa,4.15,Kushium,20.41,Angel,48.55,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.36351958895312,2749
4299,Lab,0.88,Brawler Yukon,13.69,Tron,13.62,Tango,7.76,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.52793834296724,1219
4300,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,Legendary,100.00,ScribbleWarlock,6.67,-1,-1,0.2569043031470777,12
4301,Wiresv2,11.77,Ronin,14.70,Classic,17.86,Thicc,20.43,Ronin Thanos,7.64,Primal,4.13,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.09312780989082,3237
4302,Wiresv2,11.77,Brawler Yukon,13.69,Tron,13.62,Frost,16.35,Brawler Yukon Sword,13.30,Moonbag,2.66,Kushium,20.41,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.47848426461144,3300
4303,Sunset,5.64,Gundam,5.57,Orbital,7.89,Gundam,8.79,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,48.69942196531792,505
4304,Wiresv2,11.77,Panther,2.01,NexusV2,3.22,Frost,16.35,0.0,0.00,Primal,4.13,Kushium,20.41,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,47.784200385356456,419
